station_event_ID,catch_id,species_recorded,scientific_name,taxonomic_rank,lifestage,common_name,identifiedby,dateidentified,catch_weight,catch_weight_units,weight_method,catch_count,count_method,catch_volume,catch_volume_units,comments,dfo_station_event_id,dfo_catch_id
IYS2022-NW-2-2-CanTrawl,IYS2022-NW-2-2-CanTrawl-6,Gonatus kamtschaticus,Gonatus kamtschaticus,NA,None,NA,NA,NA,0.14500000000000002,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-3-CanTrawl,IYS2022-NW-2-3-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,4.71,Kilograms,Total,923.8846,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-3-CanTrawl,IYS2022-NW-2-3-CanTrawl-2,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,5.81,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-3-CanTrawl,IYS2022-NW-2-3-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,11.21,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-3-CanTrawl,IYS2022-NW-2-3-CanTrawl-4,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,1.57,Kilograms,Total,15,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-3-CanTrawl,IYS2022-NW-2-3-CanTrawl-5,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.09,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-3-CanTrawl,IYS2022-NW-2-3-CanTrawl-6,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,1.96,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-4-CanTrawl,IYS2022-NW-2-4-CanTrawl-1,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,1.2,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-4-CanTrawl,IYS2022-NW-2-4-CanTrawl-2,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,1.57,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-4-CanTrawl,IYS2022-NW-2-4-CanTrawl-3,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.49,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-4-CanTrawl,IYS2022-NW-2-4-CanTrawl-4,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.97,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-4-CanTrawl,IYS2022-NW-2-4-CanTrawl-5,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,7.24,Kilograms,Total,46.9259,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-4-CanTrawl,IYS2022-NW-2-4-CanTrawl-6,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.16,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-5-CanTrawl,IYS2022-NW-2-5-CanTrawl-1,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,25.42,Kilograms,Total,23,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-5-CanTrawl,IYS2022-NW-2-5-CanTrawl-2,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,3.89,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-5-CanTrawl,IYS2022-NW-2-5-CanTrawl-3,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.122,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-5-CanTrawl,IYS2022-NW-2-5-CanTrawl-4,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,10.699,Kilograms,Total,53.5485,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-5-CanTrawl,IYS2022-NW-2-5-CanTrawl-5,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.536,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-1,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,0.93,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,20.5,Kilograms,Total,32,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,3.23,Kilograms,Total,11,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-4,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.126,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-5,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.127,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-6,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,4.459,Kilograms,Total,28.044,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-7,Rex sole,Glyptocephalus zachiris,NA,Larval,NA,NA,NA,0.002,Kilograms,Total,0,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-1,White barracudina,Arctozenus risso,NA,None,NA,NA,NA,0.027000000000000003,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-2,Pacific viperfish,Chauliodus macouni,NA,None,NA,NA,NA,0.078,Kilograms,Total,16,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-3,Northern lampfish,Stenobrachius leucopsarus,NA,None,NA,NA,NA,1.6785,Kilograms,Total,422.8172,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-4,California headlightfish,Diaphus theta,NA,None,NA,NA,NA,0.8969,Kilograms,Total,96.0948,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-5,Northern flashlightfish,Protomyctophum thompsoni,NA,None,NA,NA,NA,0.1153,Kilograms,Total,96.0948,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-6,Blue lanternfish,Tarletonbeania crenularis,NA,None,NA,NA,NA,0.14700000000000002,Kilograms,Total,59.4255,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-7,Slender barracudina,Lestidiops ringens,NA,None,NA,NA,NA,0.015,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-8,Periphylla sp.,Periphylla sp.,NA,None,NA,NA,NA,0.167,Kilograms,Total,36.3043,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-9,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.464,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-10,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.5810000000000001,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-11,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,0.7420000000000001,Kilograms,Total,5.1528,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-12,Sergestid shrimp,Sergestes similis,NA,None,NA,NA,NA,0.05,Kilograms,Total,100,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-6-CanTrawl2,IYS2022-NW-2-6-CanTrawl2-13,Fiery armhook squid,Gonatus pyros,NA,None,NA,NA,NA,0.027000000000000003,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,1.35,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,7.8,Kilograms,Total,10,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-3,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.043,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-4,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,4.462,Kilograms,Total,20.081,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-5,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,8.024,Kilograms,Total,56.6067,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-6,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.122,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.28200000000000003,Kilograms,Total,54.2308,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-2,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.038,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,4.74,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,14.04,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-5,Black rockfish,Sebastes melanops,NA,None,NA,NA,NA,4.39,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-6,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.111,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-7,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.622,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-8,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,5.779,Kilograms,Total,41.3278,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-9,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.449,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.121,Kilograms,Total,22,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,1.34,Kilograms,Total,5,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-3,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,11.451,Kilograms,Total,58.3639,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-4,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.74,Kilograms,Total,4,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-1,Hormiphora sp.,Hormiphora sp.,NA,None,NA,NA,NA,0.01,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-2,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.799,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-3,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.062000000000000006,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-4,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.115,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-5,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.004,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-1,Walleye pollock,Gadus chalcogrammus,NA,Age 1+,NA,NA,NA,6.4,Kilograms,Total,6,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-2,Lowcrest hatchetfish,Argropelecus sladeni,NA,None,NA,NA,NA,0.004,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-3,Salps unident.,Salpidae,NA,None,NA,NA,NA,0.122,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-4,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.113,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-5,Jellyfish unident.,Scyphozoa (class),NA,None,NA,NA,NA,0.021,Kilograms,Total,5,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-6,Slender barracudina,Lestidiops ringens,NA,None,NA,NA,NA,0.016,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-7,Northern flashlightfish,Protomyctophum thompsoni,NA,None,NA,NA,NA,0.006,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-8,Lanternfish unident.,Myctophidae,NA,None,NA,NA,NA,0.004,Kilograms,Total,7,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-10-CanTrawl2,IYS2022-NW-2-10-CanTrawl2-9,Northern lampfish,Stenobrachius leucopsarus,NA,None,NA,NA,NA,0.003,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,14.22,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-2,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,2.08,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-3,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.003,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-4,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,8.019,Kilograms,Total,54.2558,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-5,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,2.403,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-6,Hormiphora sp.,Hormiphora sp.,NA,None,NA,NA,NA,0.022,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-1,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,9.822,Kilograms,Total,67.5052,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-2,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.785,Kilograms,Total,5.9302,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,5.584,Kilograms,Total,36.5445,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,17.32,Kilograms,Total,12,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-5,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,15.43,Kilograms,Total,11,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-6,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.072,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-7,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.01,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-8,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.133,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,0.005,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-2,North Pacific Daggertooth,Anotopterus nikparini,NA,None,NA,NA,NA,0.06,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-3,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,0.67,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-4,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,27.6,Kilograms,Total,26,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,7.73,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,3.296,Kilograms,Total,14.767,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-7,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,4.92,Kilograms,Total,11.7703,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-8,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,3.898,Kilograms,Total,25.2298,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-9,Gonatus kamtschaticus,Gonatus kamtschaticus,NA,None,NA,NA,NA,0.043,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-1,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,0.27,Kilograms,Total,2.4771,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-2,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.47200000000000003,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-3,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,1.302,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-4,Jellyfish unident.,Scyphozoa (class),NA,None,NA,NA,NA,0.08900000000000001,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-5,California headlightfish,Diaphus theta,NA,None,NA,NA,NA,0.5025000000000001,Kilograms,Total,79.945,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-6,Northern flashlightfish,Protomyctophum thompsoni,NA,None,NA,NA,NA,0.1028,Kilograms,Total,85.6554,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-7,Pacific viperfish,Chauliodus macouni,NA,None,NA,NA,NA,0.004,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-13-CanTrawl2,IYS2022-NW-2-13-CanTrawl2-8,Northern lampfish,Stenobrachius leucopsarus,NA,None,NA,NA,NA,1.8673000000000002,Kilograms,Total,531.0634,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-1,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.444,Kilograms,Total,9.3766,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-2,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,6.12,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,13.1,Kilograms,Total,28,Total,NA,NA,1 WASHDOWN ADDED TO COUNT NOT IN SPECIMEN NOSAMPLES TAKEN,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-4,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,4.675,Kilograms,Total,43.4884,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-5,Aurelia sp.,Aurelia sp.,NA,None,NA,NA,NA,0.088,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-15-CanTrawl,IYS2022-NW-2-15-CanTrawl-1,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,1.994,Kilograms,Total,6,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-15-CanTrawl,IYS2022-NW-2-15-CanTrawl-2,Aequorea sp.,Aequorea sp.,NA,None,NA,NA,NA,2.255,Kilograms,Total,13.6667,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-15-CanTrawl,IYS2022-NW-2-15-CanTrawl-3,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,15.36,Kilograms,Total,25,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-15-CanTrawl,IYS2022-NW-2-15-CanTrawl-4,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,3.11,Kilograms,Total,12,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-1,Threespine stickleback,Gasterosteus aculeatus,NA,None,NA,NA,NA,2.664,Kilograms,Total,3330,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-2,Coho salmon,Oncorhynchus kisutch,NA,Immature,NA,NA,NA,0.4,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-3,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,1.28,Kilograms,Total,3,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-4,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,24.01,Kilograms,Total,36,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-5,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,9.52,Kilograms,Total,10,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,3.15,Kilograms,Total,8,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-7,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.09,Kilograms,Total,1,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-1,Chum salmon,Oncorhynchus keta,NA,Immature,NA,NA,NA,39.02,Kilograms,Total,55,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-2,Pink salmon,Oncorhynchus gorbuscha,NA,Immature,NA,NA,NA,0.74,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-3,Sockeye salmon,Oncorhynchus nerka,NA,Immature,NA,NA,NA,16.65,Kilograms,Total,25,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-4,Chrysaora melanaster,Chrysaora melanaster,NA,None,NA,NA,NA,0.153,Kilograms,Total,2,Total,NA,NA,NA,NA,NA
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-5,Phacellophora camtchatica,Phacellophora camtchatica,NA,None,NA,NA,NA,0.8480000000000001,Kilograms,Total,4,Total,NA,NA,NA,NA,NA
